entry_id;calculation_id
29008;148840
5109;148842
27581;148848
7576;148849
27580;148850
5393;148852
29674;148854
5456;148856
7543;148857
3835;148858
29677;148859
28556;148860
14610;148861
20824;148862
15765;148866
20933;148867
10014;148868
20932;148869
4229;148870
21666;148872
5756;148873
29627;148875
14267;148877
29664;148878
29797;148880
26534;148886
23327;148889
23285;148891
24666;148892
21040;148894
11014;148897
15444;148899
15021;148901
6569;148902
11565;148904
17535;148905
3209;148908
29658;148911
31313;148912
19524;148914
29675;148917
25567;148918
17167;148920
20981;148922
23360;148923
29728;148924
22166;148925
23532;148926
20368;148928
31205;148929
26326;148934
5732;14894
3895;148943
25765;148944
13104;148948
23021;148951
21207;148953
18241;148961
20694;148962
14058;148965
3855;14897
28558;14898
15636;148982
16135;148983
5682;14899
10332;14900
25374;149001
21367;149003
2462;149005
30506;149015
4764;149019
5500;14902
10048;149021
13961;14903
13841;149044
2291;149048
6254;149053
26527;149056
30768;14907
31034;149084
6384;14909
15510;149094
6951;149099
27583;14910
10036;149114
6851;149121
4425;149123
4424;149124
10070;149135
30504;149136
4065;149139
12988;149145
25762;149146
30510;14917
30545;149175
19974;149179
26302;149184
23796;149185
27021;14919
5930;14920
16307;149204
30762;149210
28747;149222
13316;149223
11806;149226
20340;149242
16755;149247
19039;149257
20583;149258
14064;14927
5941;149277
20485;14928
15772;149294
28738;149302
25858;149328
17701;149335
10022;14937
19616;149373
13869;14938
15941;149384
20294;14940
22938;149411
13881;149424
13966;14943
18853;14946
4360;149463
16952;149475
17870;149490
9753;149510
18677;149519
2931;149581
28777;149587
1705;14960
29077;14961
18760;14962
2173;149631
1686;149632
1817;149633
1758;149634
1763;149635
1770;149636
1814;149637
1634;149650
2109;149651
2100;149654
2009;149655
2019;149656
2089;149657
1715;149663
2331;149664
1661;149665
1676;149666
1713;149667
2200;149680
2201;149681
1668;149682
2425;149683
1815;149686
1655;149693
2247;149694
1754;149698
1834;149702
1854;149703
2404;149706
2340;149707
2445;149713
2504;149715
2505;149716
1896;149717
2506;149727
2248;149728
2367;149729
2388;149731
2429;149732
2443;149734
2210;149736
17226;149738
25018;149740
2225;149741
2250;149742
2906;149746
2925;149748
2507;149750
2773;149752
2843;149754
2605;149755
2879;149757
2917;149759
2657;149772
2813;149774
2494;149775
2522;149776
2523;149777
2530;149778
2542;149779
2603;149782
2611;149783
2981;149787
3189;149788
3151;149789
2742;149791
3158;149792
3077;149794
2989;149798
3164;149801
2594;149802
2608;149803
2658;149804
2807;149806
3187;149807
3257;149809
3079;149810
3104;149811
2924;149814
3188;149815
3422;149818
3423;149819
3117;149820
3159;149821
3068;149822
3466;149824
3479;149826
3485;149827
3502;149828
3281;149829
2591;149836
3537;149837
3503;149838
3406;149841
2957;149843
3564;149844
3070;149845
3160;149846
3161;149847
2595;149850
3163;149852
3594;149854
3598;149855
3716;149857
2964;149859
3276;149863
3707;149864
3280;149865
3405;149866
3630;149868
3733;149869
2708;149874
3165;149875
3175;149876
2874;149879
3176;149880
3228;149881
3284;149883
3708;149888
3709;149889
3907;149890
3916;149891
3556;149892
3632;149895
3893;149896
3274;149897
3509;149900
3514;149901
3538;149903
3539;149904
3866;149905
3858;149906
3860;149907
2759;149909
16642;14991
4101;149911
3549;149914
3588;149915
3715;149916
3734;149917
3788;149919
4131;149922
3832;149923
3887;149924
3886;149925
3848;149928
3849;149929
13822;14993
3850;149930
3851;149931
3852;149932
3877;149933
3885;149934
3905;149935
3927;149938
3959;149939
30248;14994
3999;149941
4067;149944
4068;149945
4103;149946
4158;149949
4161;149950
4174;149952
4215;149954
4269;149956
4275;149957
4290;149958
28014;14996
4333;149960
4362;149961
4366;149962
2177;149966
2873;149967
3262;149968
3436;149969
30849;14997
3508;149971
3589;149972
2823;149973
3515;149975
4170;149977
4394;149978
4402;149981
4420;149982
4433;149983
4439;149984
4516;149987
4521;149989
20292;14999
4529;149990
4539;149992
4540;149993
4542;149994
4547;149995
4548;149996
4549;149997
4550;149998
4556;149999
20297;15000
4557;150000
4600;150002
2593;150003
3330;150006
4606;150008
4607;150009
8509;15001
4654;150011
4653;150012
3760;150015
4677;150016
4675;150017
4838;150020
5031;150024
4943;150025
4946;150027
4999;150028
3042;150029
18778;15003
4748;150032
5172;150033
4847;150034
4776;150035
5193;150037
5194;150038
5195;150039
25540;15004
4957;150040
5191;150043
5192;150044
3440;150046
3467;150047
4796;150048
4861;150049
15711;15005
4872;150050
5510;150053
5189;150054
17684;150056
4914;150057
4917;150058
5000;150059
5053;150062
5061;150063
5110;150067
5690;150069
5691;150070
5729;150073
5829;150074
5835;150075
5839;150076
5417;150080
3395;150081
4374;150082
5827;150084
5823;150088
4063;150089
5049;150090
4685;150094
5185;150095
5904;150096
5945;150098
5955;150099
6068;150100
6127;150103
5287;150106
3917;150109
4664;150110
5188;150111
5196;150113
5197;150114
6262;150115
6413;150117
6423;150118
5349;150119
4597;150121
5687;150122
4256;150123
5015;150124
6178;150125
6185;150127
2592;150128
6264;150129
6202;150130
5797;150134
6370;150137
6443;150138
6495;150140
5281;150142
4934;150143
6535;150144
6204;150147
4710;150149
5091;150150
5125;150151
5213;150152
5272;150153
6677;150154
5047;150155
5441;150156
5842;150158
5864;150160
6084;150162
5168;150163
6671;150164
6687;150165
6693;150166
4790;150168
5506;150169
5204;15017
5886;150171
6670;150173
6696;150174
6714;150175
6538;150176
7006;150177
5991;150180
6242;150181
6291;150183
6337;150184
4791;150185
5931;150186
6445;150187
6447;150188
12694;15019
3651;150190
4993;150191
7204;150192
6519;150194
6522;150195
6539;150196
6597;150198
7194;150199
7024;150203
16735;150204
7202;150216
6898;150217
5169;150218
6936;150219
7123;150223
6000;150225
6765;150227
6766;150228
6775;150229
7606;150232
5299;150233
7633;150235
4185;150236
7426;150239
7487;150242
6598;150244
6776;150245
6856;150258
6897;150259
7200;150261
5993;150263
7273;150269
7376;150271
6591;150274
7545;150287
7565;150288
4504;150293
7556;150295
7605;150297
7441;150298
5442;150305
5818;150306
21918;15031
4939;150313
7238;150314
28172;15032
7480;150324
7763;150325
7765;150326
26349;15033
6088;150333
6947;150334
7245;150337
7809;150338
6763;150342
7208;150343
4505;150349
28011;15036
8148;150361
7762;150369
27807;15037
7725;150377
7819;150378
13874;15038
27553;15039
6635;150391
6636;150392
7820;150399
20295;15040
8055;150402
8071;150403
7408;150406
7830;150412
7974;150414
7991;150415
10049;15042
5496;150426
7577;150427
6491;150429
30140;15043
7166;150430
7837;150431
8271;150434
27917;150437
8266;150441
5840;150444
3691;150446
7836;150447
7876;150448
30841;150452
8300;150454
8268;150457
7863;150459
29898;15046
7909;150460
8003;150461
7007;150462
8072;150465
8337;150467
8369;150468
8438;150469
17259;15047
7838;150472
7878;150473
8192;150474
7413;150480
7091;150484
7956;150491
7969;150492
7822;150505
5406;150515
6970;150516
8495;150520
14042;15053
13055;15054
8018;150546
7779;150547
7946;150548
13059;15055
13886;15056
7891;150562
3973;150565
6742;15057
11182;150575
22920;15058
13956;15059
8493;150592
8036;150597
13959;15060
7755;150601
7900;150602
7963;150608
13842;150613
9951;150618
10391;15062
4753;15063
9952;150633
10227;150644
9987;150669
8430;150671
25977;150674
7372;150687
7585;150688
8103;150704
8160;150705
9975;150712
9989;150713
9992;150714
7481;150718
5463;15072
10113;150720
10552;150721
16783;15073
10766;150739
10311;150740
8104;150742
9981;150744
10589;150746
10778;150752
10786;150753
10229;150755
10396;150759
9991;150760
10378;150761
9993;150763
10270;150768
10294;150769
10303;150770
10533;150772
10525;150777
10606;150778
10869;150787
9994;150791
10528;150795
10610;150796
4194;150798
10382;150802
18425;15081
11063;150810
17033;15082
10563;150822
22197;150823
10238;150829
6239;150831
10974;150835
11004;150836
10451;150839
10495;150840
10615;150842
11050;150844
10457;150846
11366;150857
11675;150859
11454;150867
10727;150868
10873;150870
10877;150871
4136;150876
10865;150878
9955;150883
10824;150884
10899;150887
11016;150889
11055;150890
28083;15091
6899;15094
31803;150946
13848;15095
31848;150950
31797;150951
17789;150953
31817;150954
31818;150955
31796;150956
31823;150957
31805;150959
13879;15096
12623;150961
29568;150968
15777;150969
30374;15097
2789;150976
30663;15098
18814;15099
9967;150994
9990;150995
9997;150996
10008;150998
6769;15100
10291;151000
10336;151001
10368;151002
10571;151005
10737;151007
10794;151008
10839;151009
10854;151010
10855;151011
10874;151015
10886;151016
10888;151017
10892;151018
10909;151019
13955;15102
10910;151020
10915;151021
10984;151023
10998;151024
11056;151025
11064;151026
11089;151027
11129;151028
11178;151029
11235;151032
11244;151033
31816;151036
11348;151038
11349;151039
11912;151041
11393;151045
11734;151046
6025;15105
11363;151051
31806;151052
31811;151053
11330;151057
11347;151058
11359;151059
11360;151062
11364;151068
11412;151069
20145;15107
3322;151072
11568;151073
11579;151074
10939;151077
11585;151080
11325;151081
11709;151082
11731;151083
11773;151084
11781;151085
11787;151086
11302;151089
12215;151092
11616;151093
12269;151107
31819;151118
11542;151129
11697;151131
28943;151133
683382;151134
12018;151143
10063;151147
29117;15115
12535;151151
29118;15116
11995;151162
675524;151165
31804;151167
31821;151168
12413;15117
31807;151170
31412;151171
31822;151173
31473;151174
31383;151175
31414;151176
31474;151177
31484;151178
5247;15118
31461;151180
31408;151181
31409;151182
31488;151184
31378;151185
31380;151186
31405;151187
31418;151188
31388;151190
31814;151193
31425;151194
31846;151195
31502;151196
31440;151197
31464;151198
31476;151199
31400;151200
31402;151201
31399;151202
31407;151203
31404;151204
31441;151205
31495;151206
31403;151207
31384;151208
31390;151209
31472;151211
31469;151212
31496;151213
31497;151214
31498;151215
31394;151216
31396;151217
31413;151218
31415;151220
31493;151221
31477;151222
31424;151223
31481;151224
31509;151225
31416;151226
31486;151227
31462;151228
31479;151229
31428;151230
31508;151232
31385;151233
31397;151235
31521;151236
31492;151237
31485;151238
27137;15124
31434;151240
31510;151241
31499;151242
31381;151243
31465;151246
31487;151248
31467;151249
31513;151251
31518;151252
31401;151254
31436;151255
31437;151256
31438;151257
31445;151258
2694;15126
31457;151260
31458;151261
31468;151262
31512;151263
31519;151264
31421;151265
31500;151266
31506;151267
31522;151268
31435;151269
31439;151270
31443;151271
31452;151273
31830;151274
31535;151275
31529;151276
31526;151277
31393;151278
31433;151279
31507;151280
31480;151282
31511;151283
31427;151284
31520;151285
31491;151286
31826;151287
31450;151288
31524;151289
17709;15129
31515;151290
31527;151291
31530;151293
31514;151294
31505;151296
31478;151297
31528;151298
31532;151299
6170;15130
31483;151300
31827;151301
31539;151302
31448;151303
31455;151304
31501;151305
31504;151306
31546;151307
31482;151308
31534;151309
24024;15131
31556;151310
31392;151311
31540;151313
31517;151315
31580;151316
31523;151317
31533;151318
31542;151319
3680;15132
31543;151320
31525;151321
31451;151323
31516;151324
31541;151325
31548;151326
31573;151327
31575;151328
31531;151329
31537;151330
31828;151332
31538;151333
31558;151336
31536;151339
31545;151340
31551;151341
31810;151342
31553;151343
31562;151344
31570;151345
31576;151346
30623;15135
31560;151350
31593;151351
31454;151353
31596;151354
31420;151355
31431;151356
31581;151357
31459;151358
31552;151359
31564;151360
31582;151361
31625;151362
31561;151363
31630;151364
31568;151366
31611;151367
31637;151368
31447;151371
31395;151372
31633;151373
31632;151374
31660;151375
31606;151376
31583;151378
31442;151379
29019;15138
31670;151380
31815;151381
31572;151382
31641;151383
31586;151385
31648;151386
31647;151387
31627;151388
31398;151389
31652;151391
31444;151392
31449;151393
31569;151395
31636;151396
31609;151397
31644;151398
31831;151399
31623;151400
31654;151402
31655;151403
31656;151404
31649;151405
31651;151406
31549;151407
31801;151408
31620;151410
31599;151411
31690;151412
31585;151413
31557;151414
31577;151416
31695;151417
31679;151418
31657;151419
31635;151420
31640;151421
31588;151422
31653;151423
31843;151424
31668;151427
31677;151428
31607;151429
13849;15143
31615;151430
31696;151431
31697;151432
31664;151433
31622;151434
31682;151435
31594;151436
31642;151437
31661;151439
30901;15144
31565;151440
31680;151441
31667;151442
31626;151443
31666;151444
31608;151445
31694;151446
31595;151447
31598;151450
31605;151451
31709;151453
31579;151455
31692;151456
31693;151457
31683;151458
31618;151460
31672;151461
31612;151462
31703;151463
31706;151464
31646;151465
31701;151466
31710;151467
31597;151468
31686;151469
31685;151470
31700;151471
31702;151472
31689;151473
31592;151474
31601;151475
31616;151476
31602;151477
31665;151478
31829;151479
13812;15148
31676;151480
31708;151482
31456;151483
31446;151484
31698;151485
31604;151486
31711;151487
31571;151488
31663;151489
31825;151490
31650;151491
31645;151492
31691;151493
31681;151494
31688;151495
31707;151496
31678;151497
31687;151498
31624;151499
31584;151500
12262;151502
12265;151503
12280;151504
12722;151506
31411;151508
30903;15152
31377;151528
1857;15153
31704;151530
18781;15154
2641;15157
16579;151572
31489;151577
16196;151579
16714;151580
19561;151584
16763;15159
19708;151600
31603;151604
31617;151607
31675;151612
15592;151615
31737;151616
31752;151618
31718;151620
31716;151624
15511;151625
31713;151628
31736;151629
22637;151632
22823;151633
31754;151636
31756;151638
31753;151640
31742;151642
17002;151643
31389;151645
31740;151647
12498;151648
31732;151649
22384;151650
31763;151651
20973;151654
31730;151655
31751;151657
24192;151658
31755;151659
31721;151660
22992;151662
31724;151663
24191;151664
31769;151665
31747;151667
31726;151671
31778;151673
25569;151679
31731;151680
19687;151681
31774;151682
31717;151684
31783;151685
31784;151686
4965;151687
31743;151688
31782;151690
25060;151691
22292;151692
31785;151693
3753;151695
22382;151696
31767;151697
31734;151698
31699;151700
31760;151702
25568;151703
10214;151705
31771;151706
21965;151708
31773;151709
13942;151710
31673;151711
31748;151712
26397;151713
31790;151714
18585;151715
10298;151717
31733;151718
31591;151719
31729;151722
22381;151723
31792;151724
22383;151725
23279;151726
31780;151727
26004;151728
21549;151730
31728;151731
31429;151733
22901;151734
31745;151735
13151;151736
11452;151739
31712;151742
31610;151743
31705;151744
22379;151745
31739;151746
2649;151747
31765;151748
2692;151749
3724;151750
31777;151753
14176;151754
31714;151756
31787;151757
26287;151758
31167;151759
31563;151761
31793;151763
19532;151765
31779;151767
31723;151768
31719;151769
31746;151770
22156;151771
31744;151772
31788;151773
31741;151775
22294;151776
31786;151777
31764;151779
31766;151780
31417;151781
3360;151782
31776;151783
31794;151784
31770;151787
24863;151788
31757;151789
31772;151790
10224;151792
31775;151793
31423;151795
31781;151796
11758;151797
31749;151798
5392;15180
11059;151800
25570;151802
31795;151803
7287;151804
31759;151805
11450;151806
3359;15181
31589;151810
1860;151813
7322;151814
31761;151816
31750;151818
19975;151821
31684;151822
24026;15183
16401;151838
30694;15184
3169;151846
5233;15185
22311;151853
19748;151857
2724;151860
31426;151866
13086;151877
23214;151878
7308;151880
13622;151884
31613;151888
31669;151890
31659;151891
3483;151898
31430;151899
4027;151900
21429;151925
27575;151929
6112;151930
15679;151931
11365;151933
22169;151936
13970;15194
29121;151942
27275;151949
21572;151952
23220;151958
8333;15196
16368;151961
22385;151965
31567;151969
11672;15197
31614;151971
22297;151974
8346;15198
20570;151991
25395;151997
22055;152002
16610;152006
13523;152008
1818;152009
25092;152011
16772;152012
25556;152014
4927;152019
19667;15202
31735;152020
19707;152025
14133;152028
20571;152030
2168;152037
15065;152042
3856;15205
11577;152050
23222;152056
24151;152059
27867;152067
1917;152068
27111;152071
12686;152072
19574;152076
3890;15208
18459;152097
29155;15211
6743;15213
17032;15214
28915;15219
35666;152201
35669;152202
35671;152203
35672;152204
35677;152208
35678;152209
35679;152210
35680;152211
35683;152212
35688;152216
35689;152217
28417;15222
35673;152220
35684;152223
35685;152224
35686;152225
4495;15224
4496;15225
11673;15226
35681;152269
7321;15227
35687;152271
35710;152276
35705;152308
35304;152317
35307;152331
3305;152341
35668;152354
35708;152355
13887;152357
4771;15240
35310;152406
13695;15241
35309;152424
17825;15243
35295;152434
35305;152435
35302;152436
35312;152437
35704;152438
35579;152441
35329;152442
35332;152444
35711;152448
24061;15245
35313;152474
35582;152475
14248;15248
35659;152501
35306;152502
35308;152503
35311;152504
35300;152506
35339;152507
35696;152519
35714;152520
35314;152523
35587;152524
35694;152526
35584;152527
35333;152528
35315;152529
8362;15254
35702;152548
35703;152570
20487;15258
13060;15259
35337;152597
30898;15260
35319;152603
35715;152611
18526;15262
35335;152625
35709;152634
35695;152638
14436;15264
35322;152641
35336;152644
34854;152645
35707;152647
35284;152649
25303;15265
35330;152650
35657;152665
35484;152668
35585;152670
34867;152671
34870;152672
35692;152673
34871;152674
34879;152675
35572;152683
29637;15269
34868;152696
35578;152699
13923;15270
35654;152703
35581;152705
34882;152709
35660;152713
34859;152714
35331;152716
34857;152717
10860;15272
35278;152721
34878;152722
34877;152725
7289;15273
35580;152735
13994;15274
35270;152741
34866;152742
34884;152743
11671;15275
35656;152750
35701;152756
34834;152757
35267;152759
35570;152760
35567;152761
35583;152762
35107;152764
35279;152768
34874;152777
35568;152780
35658;152781
35095;152782
34875;152783
35277;152791
35588;152792
34842;152793
34887;152794
35589;152798
34888;152799
35571;152804
34869;152805
35706;152806
34872;152807
35713;152808
12426;15281
35129;152810
35357;152811
34843;152812
34846;152829
10144;15283
34886;152844
34873;152852
35645;152855
34853;152856
34860;152857
35268;152858
35328;152859
35404;152861
35577;152862
35409;152863
35698;152865
35285;152867
34904;152869
18534;15287
35102;152877
4970;15288
34855;152900
35092;152905
34889;152906
35653;152907
34845;152908
34905;152916
35320;152918
35405;152921
34909;152929
35327;152939
6520;15294
35345;152944
35664;152949
14226;15295
35700;152950
35110;152953
34863;152956
35096;152957
34890;152958
30392;15296
34849;152960
35154;152961
35132;152962
35093;152970
35317;152979
21109;15298
35379;152980
35408;152981
35480;152982
35316;153005
35652;153008
35406;153010
34906;153011
34907;153012
35479;153013
34862;153014
35207;153016
35641;153017
35384;153019
34892;153021
35318;153024
35338;153025
35359;153026
34912;153027
35204;153028
35324;153034
35712;153040
35574;153041
35391;153042
35661;153043
34902;153045
35192;153046
35195;153047
34908;153050
35271;153052
34858;153053
35128;153054
35091;153055
35576;153062
34942;153064
21174;15307
35193;153070
35648;153072
35196;153075
35202;153076
34954;153078
34861;153079
14539;15308
35412;153080
11468;15309
11248;15310
35482;153100
35203;153101
35120;153104
35342;153105
35321;153108
34841;153109
18436;15311
34891;153112
20747;15312
35134;153127
13065;15313
34945;153137
12826;15314
34941;153141
34848;153142
34943;153143
35205;153144
35209;153147
6174;15315
35414;153152
34957;153153
34894;153156
35206;153157
35398;153158
34910;153160
34946;153161
35157;153162
34952;153163
13901;15317
35716;153173
34851;153174
35194;153176
29133;15318
35201;153183
35360;153184
35355;153188
28947;15319
34950;153191
34951;153192
35210;153193
35212;153194
35109;153205
34949;153206
35276;153212
35281;153213
35362;153217
35380;153218
35198;153220
35200;153221
35211;153222
35197;153224
35101;153226
35291;153227
35127;153229
35400;153230
35184;153231
34911;153232
35208;153234
34959;153235
34960;153236
35341;153242
35283;153243
35410;153244
34944;153245
35213;153246
35199;153257
34953;153258
34947;153271
34901;153276
35326;153285
34832;153288
35325;153292
34948;153293
35097;153301
35353;153303
35106;153304
35401;153305
34955;153307
34956;153308
34962;153309
35344;153313
34958;153316
4347;15332
35383;153330
35292;153331
35366;153332
30894;15334
35334;153341
35133;153342
35004;153343
35402;153344
35099;153349
35644;153353
34898;153354
34913;153355
10342;15336
35214;153360
35130;153364
35323;153366
35137;153367
4754;15337
34833;153370
34864;153371
34893;153376
35407;153377
35296;153378
35303;153379
20661;15338
35126;153380
35293;153381
34963;153382
35009;153383
35294;153385
35112;153386
35123;153387
16829;15339
34896;153390
35573;153393
35010;153398
34835;153400
35340;153402
34865;153405
35298;153406
35254;153409
19334;15341
35403;153412
35007;153413
34961;153417
27808;15342
35286;153421
34965;153425
34996;153432
35124;153434
35275;153435
34995;153436
35301;153444
35377;153445
34991;153446
35012;153447
13962;15345
35084;153456
35348;153457
35003;153458
8345;15346
35367;153462
35005;153464
35349;153465
35343;153466
35006;153467
34992;153468
35104;153474
35002;153475
35413;153477
35280;153478
35354;153479
35139;153480
35257;153481
35299;153483
34964;153489
34993;153490
35000;153491
35113;153494
35185;153495
35288;153498
35346;153499
35242;153513
34829;153515
35125;153516
35008;153517
35105;153524
35245;153525
35566;153535
34994;153544
35013;153545
34998;153547
35001;153548
35259;153549
35489;153563
30826;15357
34999;153572
35216;153574
34779;153576
35385;153577
34997;153583
35011;153584
34782;153585
35485;153587
34804;153590
35351;153591
34852;153592
35368;153593
35183;153594
34915;153595
35529;153596
35215;153604
35246;153605
34791;153609
34795;153610
35378;153617
35234;153618
34784;153619
35263;153622
34792;153625
35103;153628
34781;153629
35250;153630
34780;153633
34793;153634
34794;153635
34796;153636
35243;153638
35014;153639
10110;15364
34802;153640
34767;153645
35554;153646
34805;153647
35131;153650
35255;153651
34809;153652
34798;153655
34803;153656
35179;153659
35221;153660
35220;153662
35248;153663
35253;153664
34807;153665
35375;153669
31174;15367
35559;153671
34830;153673
35244;153674
34810;153675
34844;153678
34934;153679
34771;153682
35252;153687
35553;153690
34800;153691
35376;153698
14503;15370
35260;153700
29543;153701
2202;153704
35542;153705
35223;153717
34768;153718
35241;153720
34808;153721
21273;153726
35555;153736
35411;153744
5654;153753
35575;153755
35388;153756
35229;153757
34801;153758
35483;153759
34806;153764
34778;153770
34813;153771
14067;153772
35085;153773
35389;153776
35119;153777
35218;153778
34777;153783
35282;153784
35381;153785
34812;153786
35487;153788
34850;153789
35262;153790
34799;153791
34815;153792
35273;153793
35122;153795
35217;153797
35352;153798
35251;153800
35509;153801
34899;153802
35604;153803
35347;153804
35481;153805
35236;153806
34783;153807
34787;153808
34814;153809
35100;153811
35226;153813
34929;153815
35372;153817
35510;153818
35468;153819
35358;153820
35225;153821
35108;153822
35249;153823
35258;153824
34769;153825
34770;153826
35543;153827
35545;153828
35557;153829
35059;153831
34827;153833
35350;153834
35287;153835
35098;153836
35239;153838
35256;153839
13873;15384
35428;153840
34984;153841
34766;153842
34775;153843
35560;153844
35562;153845
34831;153846
35365;153848
35415;153849
35504;153850
34876;153852
35029;153853
35145;153857
35230;153863
35015;153864
35556;153865
35144;153866
35635;153868
34880;153869
34883;153870
35136;153873
34881;153874
35427;153875
34932;153877
35247;153879
34776;153881
35564;153882
35232;153883
34774;153884
35548;153885
35569;153886
34837;153887
35418;153891
35454;153892
35550;153893
34773;153894
35535;153897
35274;153899
34885;153900
35534;153902
35549;153903
35417;153904
35558;153906
35563;153907
35390;153909
23917;15391
35176;153910
35054;153911
35541;153912
35055;153913
34856;153916
35421;153920
34979;153921
35363;153925
35222;153931
35532;153932
35151;153934
34935;153935
35032;153936
34790;153937
35149;153938
35163;153941
34772;153942
35160;153944
35152;153945
35170;153948
35547;153950
35057;153951
34914;153952
22983;153954
35610;153955
34982;153956
35261;153957
34789;153958
23754;153959
35162;153960
13494;153961
35394;153963
35590;153965
35121;153969
35432;153970
35507;153976
35519;153977
35117;153979
35150;153980
35470;153982
35471;153983
35478;153984
35266;153985
35586;153988
34828;153990
35088;153991
35089;153992
34836;153993
35094;153995
35356;153997
35617;153998
35618;153999
35621;154000
35370;154003
35371;154004
35116;154005
35628;154006
35373;154007
35629;154008
35118;154009
35374;154010
35633;154013
35634;154014
35135;154016
35395;154017
35143;154019
35147;154020
35148;154021
35416;154024
35420;154025
34917;154026
35433;154027
35434;154028
20296;15403
34927;154030
35439;154031
34930;154032
35189;154034
35191;154035
35224;154038
35231;154039
34978;154040
35237;154042
34985;154044
35514;154046
35517;154047
35518;154048
35520;154049
5544;15405
35521;154050
35527;154051
35528;154052
35017;154053
35530;154054
35021;154055
35027;154056
35034;154057
35043;154058
35046;154059
35561;154060
35053;154061
35565;154062
35058;154063
35060;154064
35061;154065
35078;154067
35609;154069
35506;154070
35141;154072
35233;154074
35028;154076
35138;154078
35512;154085
35477;154088
34928;154089
35265;154098
35607;154099
35638;154100
35425;154101
35180;154102
35596;154109
4145;15411
34838;154115
26918;154116
10306;15413
35382;154132
12476;154133
35495;154139
10849;15415
35631;154170
35155;154171
35159;154172
34980;154174
35493;154175
35533;154176
35537;154177
35552;154179
15043;154180
35605;154183
35167;154185
35173;154186
35182;154188
35186;154189
19119;15419
35460;154190
35386;154191
35227;154192
35235;154193
35238;154194
35466;154196
35272;154197
34937;154198
35508;154199
19120;15420
35516;154200
35264;154201
35018;154202
34788;154203
35063;154204
34818;154205
35429;154207
10146;15421
35114;154212
35228;154213
35522;154214
35067;154218
34920;154221
35187;154222
35111;154223
35430;154224
35035;154225
23758;154226
23759;154227
31142;154237
35422;154238
35467;154240
34840;154241
23761;154242
23764;154244
23763;154248
35608;154254
35169;154256
34986;154257
35020;154258
35045;154259
35016;154260
35523;154261
34983;154262
35079;154263
34923;154264
34786;154265
35627;154266
35474;154267
34811;154268
34921;154269
34785;154270
35022;154272
35475;154274
35056;154276
35164;154277
35087;154278
35030;154279
35181;154280
35070;154281
35431;154282
35364;154284
35156;154285
35551;154286
35453;154287
35140;154288
35614;154289
35620;154290
35501;154291
35175;154292
35068;154293
35289;154294
35505;154295
34931;154296
35593;154297
35064;154298
35062;154300
35639;154301
35177;154302
35075;154303
35083;154304
35472;154305
35531;154306
35051;154307
35464;154308
35023;154309
35049;154310
23765;154316
22997;154317
16871;154318
21491;154319
15628;154322
25214;154323
21034;154325
21035;154326
21297;154329
14892;154330
22619;154336
15192;154339
11396;154345
15215;154371
35624;154374
14894;154375
5388;154376
15680;154380
15216;154381
10297;154387
35500;154388
34839;154390
35445;154391
27266;154394
31619;154400
31629;154405
35496;154406
27268;154409
35158;154410
23218;154414
26117;154420
4430;154424
35626;154425
27098;15443
27267;154430
35019;154446
24670;154457
3636;154458
3088;154461
31566;154462
35080;154463
35081;154465
34925;154466
15069;15447
34988;154472
34918;154474
19963;154475
19964;154476
35050;154478
6616;15448
19896;154481
35387;154484
34919;154488
35073;154489
30306;15449
22984;154494
35438;154496
23213;154498
34817;154500
34816;154507
35539;154508
13064;15451
35515;154511
35443;154512
21552;154513
34967;154515
35024;154516
35538;154520
35026;154521
24252;154527
16433;154529
35436;154530
34847;154533
35168;154536
14448;154540
35042;154541
35038;154544
34819;154545
35503;154546
35451;154548
35039;154549
21439;154550
21442;154553
21444;154554
15780;15456
23219;154562
35066;154565
12840;154566
35052;154568
35369;154569
15783;15457
35511;154570
19172;154571
23095;154572
16429;154573
34972;154578
16120;154579
7440;154582
7226;154587
34820;154590
35524;154591
2328;154592
34976;154593
35424;154598
10399;15460
35190;154600
35449;154602
35166;154607
34977;154608
23094;154610
12115;154611
23400;154614
4513;154619
20915;15462
35525;154624
35437;154625
35041;154627
26983;154629
35178;154630
12116;154631
11267;154632
35423;154633
35361;154640
34938;154641
35074;154645
35526;154647
34826;154648
19735;154649
34969;154651
35488;154653
35036;154655
35037;154657
35161;154659
35457;154668
35459;154669
35071;154673
35632;154676
34989;154678
34975;154680
35630;154685
23224;154687
35502;154690
34936;154700
34990;154703
35456;154704
25537;15471
34825;154710
34940;154714
35031;154715
35082;154716
35065;154720
34822;154724
35444;154726
23093;154728
7265;15473
35491;154730
34824;154738
35025;154739
19831;15474
3501;154741
35171;154742
35497;154744
35603;154751
15179;154752
7276;154753
35048;154754
28167;154755
35188;154756
16713;154758
15180;154760
35473;154761
35174;154762
4037;154763
10095;154767
35458;154768
35044;154770
34966;154771
35513;154774
35077;154776
12002;154777
35290;154780
34933;154781
34987;154785
34823;154787
35612;154788
12882;154789
15282;15479
29097;154791
23221;154792
34971;154793
35219;154794
12979;154795
15527;154798
35442;154799
10152;15480
4595;154801
35492;154802
35461;154804
35540;154806
35462;154808
6632;154809
5541;15481
20385;154810
35072;154813
35047;154814
4033;154820
16828;154822
1733;154825
22826;154826
35452;154827
35076;154828
35494;154829
3585;154831
3020;154832
34926;154833
3535;154835
22561;154836
35469;154837
6169;154839
11370;154841
22558;154842
5751;154843
35486;154845
24991;154847
